;0;1;2;3;4;5;6;7;8;9;10;11;12
0;1.0;1.0;1.004768400203996;1.004768400203996;0.9958910409828357;0.9894261839550268;0.9853970625197447;0.9829339937826083;0.992570305238416;0.9827690988251911;0.9754046448111986;0.9704689314938779;0.967996765494298
1;1.0;1.0;1.005615949740628;1.005615949740628;0.9972713607665449;0.9912121108147934;0.9874505143877942;0.9851366670833617;0.9939828092614026;0.9846467671140313;0.9776269116023394;0.972937772338173;0.9705891427969398
2;1.0;1.0;1.0057911141942497;1.0057911141942497;0.997548858340114;0.9915665938122771;0.9878563605377465;0.985568423411797;0.994289139159871;0.9850586461819482;0.97811831707969;0.9734823704495883;0.9711603893933368
3;1.0;1.0;1.0060697186173295;1.0060697186173295;0.9979925675851646;0.992134505131426;0.9885071346849218;0.9862609946106321;0.9947792920536223;0.9857190182832706;0.9789069329290297;0.9743567602639108;0.9720777490719349
4;1.0;1.0;1.0063429635948522;1.0063429635948522;0.9984306632282661;0.9926966035051402;0.9891519600170813;0.9869475445816632;0.99526366839952;0.986373260571632;0.9796891423415987;0.975224553578884;0.9729884155160253
5;1.0;1.0;1.0063754445993807;1.0063754445993807;0.9984829399785802;0.9927637703162182;0.98922906036364;0.9870296548027775;0.9953214965481356;0.9864514806068062;0.979782723737042;0.975328408252857;0.9730974164718604
6;1.0;1.0;1.0064078487528392;1.0064078487528392;0.9985351362671729;0.9928308538326798;0.9893060754843936;0.9871116787685084;0.9953792419128864;0.9865296128322161;0.9798762133866242;0.9754321684763115;0.973206321600534
7;1.0;1.0;1.006457120377008;1.006457120377008;0.9986145858730283;0.9929330024566724;0.9894233670540892;0.9872366073324997;0.995467149932589;0.986648603126359;0.9800186176726284;0.9755902311823071;0.9733722281385895
8;1.0;1.0;1.0065062136187661;1.0065062136187661;0.9986938487469018;0.9930349577967117;0.989540460873015;0.9873613357639479;0.9955548658418112;0.986767389679143;0.9801608091077054;0.975748074777496;0.973537912379534
9;1.0;1.0;1.0065459783717998;1.0065459783717998;0.9987581249448221;0.9931176703846144;0.9896354725780612;0.9874625500443955;0.9956260075093131;0.9868637725926783;0.9802762054811637;0.975876186396763;0.9736723934171932
10;1.0;1.0;1.0065856255581929;1.0065856255581929;0.9988222780819528;0.9932002556002237;0.9897303539713671;0.9875636324456931;0.9956970225760905;0.986960021251384;0.9803914616048764;0.9760041536467069;0.9738067279886453
11;1.0;1.0;1.006799222623393;1.006799222623393;0.9991690735303774;0.9936472326915378;0.9902441618834668;0.9881111419041074;0.9960810800777297;0.9874811972754828;0.9810159195768324;0.9766976788629326;0.9745348501368145
12;1.0;1.0;1.0070093625693604;1.0070093625693604;0.999512251619412;0.9940904666384841;0.9907541408818745;0.9886547767003144;0.9964614166813621;0.9879984288707736;0.9816362580210172;0.9773869642171295;0.9752586711694917
13;1.0;1.0;1.0071042595802777;1.0071042595802777;0.9996679001617652;0.9942918036887686;0.9909859551093383;0.9889019580367149;0.996634014117031;0.9882335196549189;0.9819184154433509;0.9777005937345271;0.9755880648141362
14;1.0;1.0;1.007198439769652;1.007198439769652;0.9998227990008781;0.9944923652145277;0.9912169762020008;0.9891483368415728;0.9968058405242213;0.988467793462674;0.9821997198905734;0.9780133455345102;0.9759165681460994
15;1.0;1.0;1.0073245302972669;1.0073245302972669;1.0000308610568802;0.9947620711833375;0.9915278014985602;0.9894798936822115;0.9970367359435877;0.9887829750768328;0.9825783772604646;0.9784344453326416;0.9763589264335036
16;1.0;1.0;1.0074462211114708;1.0074462211114708;1.0002296706254932;0.9950177055228175;0.9918244821446296;0.9897972627652488;0.9972631008262938;0.9890935166067387;0.9829523094767958;0.9788507618613791;0.9767964719746907
17;1.0;1.0;1.0074010974162404;1.0074010974162404;1.0001548424933109;0.9949205400050252;0.9917124172171143;0.9896776862946023;0.9971800099529562;0.9889798938026079;0.9828156943460356;0.9786987737225468;0.9766367840053249
18;1.0;1.0;1.0073558028690377;1.0073558028690377;1.0000798357488843;0.9948231897785651;0.9916001634230175;0.9895579187379264;0.9970967354190717;0.9888660764782348;0.9826788761854444;0.9785465767045649;0.9764768841790044
19;1.0;1.0;1.0072733958356048;1.0072733958356048;0.9999409048724317;0.9946405758209689;0.9913868400312349;0.9893314857659519;0.9969482107049706;0.9886643797492312;0.9824371364066948;0.9782780628726994;0.9761949599100368
20;1.0;1.0;1.0071936757217606;1.0071936757217606;0.9998094671801173;0.9944702449727729;0.991190565817664;0.9891221317790425;0.9968023683709136;0.9884653601331945;0.9821980688147853;0.9780122174695822;0.9759157020435633
21;1.0;1.0;1.0068996065682794;1.0068996065682794;0.999327264550152;0.993846553684704;0.9904724933104203;0.9883564722786174;0.9962676916227663;0.9877371658612331;0.981324127374137;0.977040819055022;0.9748954881685046
22;1.0;1.0;1.0065884633262927;1.0065884633262927;0.9988275874498873;0.9932050782502647;0.9897364292161843;0.9875727072759589;0.9957008566811381;0.986971282339063;0.9804071351480456;0.9760259719670245;0.9738316243320667
23;1.0;1.0;1.006337317319377;1.006337317319377;0.9984222933570029;0.9926838382496873;0.9891378407544472;0.98693511185715;0.9952523702706257;0.9863640448003695;0.9796803126226346;0.9752191786201755;0.9729847711408478
24;1.0;1.0;1.006078033371079;1.006078033371079;0.9980085744019894;0.9921539416858005;0.9885257115224361;0.9862838939494011;0.9947905781774451;0.9857431174878067;0.9789395016965624;0.9743981927475279;0.9721236218365358
25;1.0;1.0;1.0055494109726544;1.0055494109726544;0.9971669628970901;0.9910768709285548;0.9872915446241785;0.9849704904407183;0.9938656314902435;0.984495479354523;0.9774487380338295;0.9727448198209655;0.9703887861518532
26;1.0;1.0;1.0049943222142208;1.0049943222142208;0.996297886680118;0.9899715560502761;0.9860286049860179;0.9836280305290602;0.992903050900589;0.9832087434036725;0.9759177349462406;0.9710504254565082;0.9686125316793331
27;1.0;1.0;1.004631979429054;1.004631979429054;0.9957342333355119;0.9892599662523498;0.985218305515354;0.9827679211972855;0.9922833568970496;0.9823809354714494;0.9749318756252066;0.9699572237099482;0.9674631289553349
28;1.0;1.0;1.0042815742592957;1.0042815742592957;0.995191784591136;0.9885694506552595;0.9844289721325493;0.9819239641582678;0.9916901442089398;0.981589414815082;0.9739920930044879;0.9689198631215454;0.9663792949567747
29;1.0;1.0;1.0039012040756854;1.0039012040756854;0.9946065991794134;0.9878301237611078;0.9835867815845994;0.9810298588057709;0.9910514240040417;0.9807388782886192;0.9729818898806413;0.9678028330956865;0.9652087362971851
30;1.0;1.0;1.0035166137999183;1.0035166137999183;0.9940265997970663;0.9871054291506689;0.9827687023296242;0.980164622692263;0.9904029448351911;0.9798731569817326;0.9719559992534698;0.9666697710889098;0.9640219705889317
31;1.0;1.0;1.0033375334030554;1.0033375334030554;0.9937507588997067;0.9867567567485681;0.9823714228552821;0.9797428095439111;0.9901093538470646;0.9794892264822299;0.9715015436052366;0.9661648975149354;0.9634918317480735
32;1.0;1.0;1.0031478460501404;1.0031478460501404;0.9934641279844764;0.9863971553297554;0.9819631229916986;0.9793099247080922;0.9897949587275998;0.9790743918484645;0.9710109808246747;0.9656236577249927;0.9629251962424165
33;1.0;1.0;1.0030841393520131;1.0030841393520131;0.9933680590440973;0.9862767263210162;0.9818264365367532;0.979165030515968;0.9896896139689825;0.9789355104118324;0.9708468129697823;0.965442567879034;0.9627356261737795
34;1.0;1.0;1.0030202185740285;1.0030202185740285;0.9932717650629924;0.9861560636967504;0.981689510629632;0.9790198937687108;0.9895840373069527;0.9787963820015526;0.9706823863533763;0.9652612111778104;0.9625457851319317
35;1.0;1.0;1.0030272972814103;1.0030272972814103;0.9932824240432964;0.986169417711877;0.9817046632779461;0.9790359545002687;0.989595723076625;0.9788117785665352;0.9707005808997289;0.96528127820149;0.9625667905317143
36;1.0;1.0;1.003029628186876;1.003029628186876;0.9932882870031629;0.9861779403226852;0.9817149622193185;0.9790471481982487;0.9895975152105525;0.978812174503914;0.9706987188564772;0.9652762957802075;0.9625626754492467
37;1.0;1.0;1.0030918632023498;1.0030918632023498;0.9933843252319413;0.9862994244200284;0.9818534297554096;0.9791941881407265;0.9896982274205327;0.9789429281541605;0.9708509339989563;0.9654461022238837;0.9627412971056287
38;1.0;1.0;1.003146228917343;1.003146228917343;0.9934579170595331;0.9863886778263687;0.9819547244728989;0.9793039515214145;0.98979595773236;0.979075585458765;0.9710099260483099;0.9656227173912111;0.9629267433618554
39;1.0;1.0;1.0032287987248236;1.0032287987248236;0.9935857263626386;0.9865481557616388;0.9821321518571617;0.9794856740300407;0.9899295937969734;0.9792513308312724;0.9712234230052935;0.9658598585450532;0.963173303234526
40;1.0;1.0;1.003293245485864;1.003293245485864;0.9936856475841003;0.9866747800443363;0.9822765986069626;0.9796391164486069;0.9900344741838781;0.9793877913324306;0.9713776852591061;0.966027642355398;0.9633454340792031
41;1.0;1.0;1.0033574843168307;1.0033574843168307;0.9937762135439868;0.9867851716241247;0.9824049738322697;0.9797741725730592;0.9901474111784682;0.9795380489866489;0.9715537019619032;0.9662273482173914;0.9635570115639446
42;1.0;1.0;1.0034433939294947;1.0034433939294947;0.9939032390043508;0.9869466937482153;0.9825895193566693;0.9799703382063384;0.9902925519993371;0.9797356586121061;0.9717920669633899;0.9664897681991536;0.9638363422845618
43;1.0;1.0;1.0034921212476795;1.0034921212476795;0.9939813699970348;0.9870516948503972;0.9827093052908324;0.9801071367352361;0.9903691049806139;0.9798374811178259;0.9719165234814316;0.9666245279905774;0.9639738374400223
44;1.0;1.0;1.003545008455052;1.003545008455052;0.9940683686979764;0.9871608318512333;0.9828379701640576;0.9802432563504196;0.990450133747143;0.9799488039413214;0.9720554707473733;0.9667787261251842;0.9641308238304854
45;1.0;1.0;1.0035533118196462;1.0035533118196462;0.9940848604443066;0.9871846612617698;0.9828635271667368;0.9802696902963471;0.9904619270458142;0.9799490892308185;0.972043462714075;0.9667536613446267;0.9641016433781171
46;1.0;1.0;1.0035639932162612;1.0035639932162612;0.9940938918437239;0.9871865222815026;0.9828574201976252;0.9802595877641284;0.9904869106834165;0.979982759224067;0.9720849069214073;0.9668067559290707;0.9641605761098114
47;1.0;1.0;1.0034937726766062;1.0034937726766062;0.9939950716621351;0.9870626291111732;0.9827167946972355;0.9801105156411426;0.9903634449884338;0.9798144503129205;0.9718755597901942;0.9665651057469005;0.9639003103237833
48;1.0;1.0;1.0034440424820537;1.0034440424820537;0.9939172088830198;0.986969517359579;0.9826166847395564;0.9800068547663232;0.9902815724709729;0.9797134038925158;0.971763690953975;0.9664508460868763;0.963792135603399
49;1.0;1.0;1.003537872872023;1.003537872872023;0.994058007481776;0.9871433017839174;0.9828140601846292;0.9802137515564426;0.9904387169657088;0.9799291573335642;0.9720236304523974;0.9667403535176831;0.9640964591545477
50;1.0;1.0;1.0036054004983692;1.0036054004983692;0.9941530007902201;0.9872613406592413;0.9829506486784872;0.9803596958539366;0.9905586838476995;0.9800875433038173;0.9722109808283695;0.9669470858556315;0.9643129034426815
51;1.0;1.0;1.0035621958482839;1.0035621958482839;0.9940867978886411;0.9871813773465034;0.9828615065627545;0.9802659147536009;0.9904870156659173;0.9799920040928679;0.9720962560963311;0.9668227468946206;0.9641837469858376
52;1.0;1.0;1.0035428004470743;1.0035428004470743;0.9940638191279031;0.9871545010020566;0.9828256864663503;0.9802255969806215;0.9904492222436665;0.9799355734062462;0.9720257604658262;0.9667380086260289;0.964094299100871
53;1.0;1.0;1.003707714408247;1.003707714408247;0.9943122562373145;0.9874657998642846;0.9831789343456823;0.9806000219719397;0.9907265920428575;0.9803044647516321;0.9724648532737977;0.9672256844123042;0.9646038916823891
54;1.0;1.0;1.0038748865029252;1.0038748865029252;0.9945676702568385;0.9877840785115513;0.9835391608510822;0.9809814276074369;0.991006143773646;0.980675470815675;0.9729060059983614;0.9677153804321241;0.9651154866891521
55;1.0;1.0;1.0039777413598439;1.0039777413598439;0.9947249006663198;0.9879822320621984;0.9837646232543132;0.9812206737802148;0.9911788791112702;0.980904474764512;0.9731774268968032;0.9680151828574516;0.9654295107891978
56;1.0;1.0;1.004079998958657;1.004079998958657;0.9948815038623523;0.9881797349493207;0.9839894190265871;0.9814592448278301;0.9913509683675528;0.9811327913331244;0.9734481281023882;0.9683142433998074;0.9657427817153633
57;1.0;1.0;1.0042272225362598;1.0042272225362598;0.9951119655807986;0.988472840364092;0.9843243291184867;0.9818152500665727;0.9915951741068658;0.981453191348837;0.9738283585309027;0.9687329009346602;0.9661831160913643
58;1.0;1.0;1.0043731982891295;1.0043731982891295;0.9953411127756606;0.9887645789195073;0.9846578366419482;0.9821698337682067;0.9918380365590541;0.9817721683578621;0.9742071019454853;0.9691500287764558;0.9666218968807143
59;1.0;1.0;1.0045577579532312;1.0045577579532312;0.9956180907967138;0.9891181857393647;0.9850625795146873;0.9826003771665165;0.9921585146519405;0.9822030288080015;0.9747223576492233;0.9697233521953004;0.9672218931823441
60;1.0;1.0;1.004742682102734;1.004742682102734;0.995904673944872;0.9894718264177553;0.9854625417862389;0.9830261052943259;0.9924741818325643;0.9826239461298081;0.9752225970796821;0.9702766598503328;0.967801788998128
61;1.0;1.0;1.0048202039407594;1.0048202039407594;0.9960247589642153;0.9896274903455962;0.9856466903964013;0.9832222265791681;0.9926072241981464;0.9828007021503213;0.9754263124996664;0.9705000130647745;0.9680325636613727
62;1.0;1.0;1.0049049580962317;1.0049049580962317;0.996161572469983;0.9897999365799127;0.985842910047873;0.9834304438656332;0.9927478159174695;0.9829853100050767;0.9756476839430678;0.9707459786873751;0.9682908517747448
63;1.0;1.0;1.0050000427306167;1.0050000427306167;0.9963013363338036;0.9899803853930044;0.9860457679335151;0.9836469974668954;0.9929178616838412;0.9832261414724349;0.9759406731243953;0.9710770695692083;0.9686410325336847
64;1.0;1.0;1.005084897863103;1.005084897863103;0.9964305852944951;0.990140672910233;0.9862236076117634;0.9838384658158408;0.9930671423107232;0.9834263298950028;0.9761780392447765;0.9713425143366381;0.968920545226103
65;1.0;1.0;1.0051438505039016;1.0051438505039016;0.9965150286288239;0.9902419243262197;0.9863329061638337;0.9839518433109544;0.9931762289286091;0.9835767133061198;0.9763607276724019;0.9715436030533331;0.9691308527813012
66;1.0;1.0;1.0051750746816441;1.0051750746816441;0.9965668577562027;0.9903151481578493;0.9864188282127656;0.9840417865943246;0.9932274246325986;0.9836345385106644;0.9764307390751187;0.9716265739746067;0.969217902174854
67;1.0;1.0;1.0051626147826713;1.0051626147826713;0.9965717818796292;0.9903237186427376;0.9864314020583742;0.9840492378955108;0.9931832254341018;0.9835638583596396;0.9763436873406927;0.9715285627288676;0.9691095706647687
68;1.0;1.0;1.0051957252891957;1.0051957252891957;0.9965939072787183;0.990335200361722;0.9864326035919407;0.9840452892254916;0.9932689529000672;0.9836928542509693;0.976501684739321;0.9717011511188084;0.9692918848292088
69;1.0;1.0;1.0051339796133147;1.0051339796133147;0.9965124740659657;0.9902283416778149;0.9863087759021848;0.9839129049229911;0.9931487674621139;0.9835227834153261;0.9762904551441606;0.9714672075338081;0.9690489747925513
70;1.0;1.0;1.0050959299658786;1.0050959299658786;0.9964454416256281;0.9901359548977363;0.9861947333845372;0.983795097465056;0.9930916579626579;0.9834408132810988;0.9761873410797681;0.971341940839439;0.9689198543162106
71;1.0;1.0;1.0048856586639296;1.0048856586639296;0.9961128902848251;0.9897267183756234;0.9857358973034752;0.9832993122729001;0.9927331705670517;0.9829706273697246;0.9756282359380819;0.970736196463773;0.9682907455189307
72;1.0;1.0;1.0046583161116098;1.0046583161116098;0.9957726203167373;0.9893097604688273;0.9852741085340708;0.9828148546398084;0.992331976607424;0.9824322895653221;0.9749805319855425;0.970012114151782;0.9675235616450764
73;1.0;1.0;1.00428723267648;1.00428723267648;0.9951793391536344;0.9885681869871307;0.9844351854714539;0.9819339268086592;0.9917196533262501;0.9816342495227669;0.9740388619515057;0.9689598888103254;0.9664183633413101
74;1.0;1.0;1.0039700624705186;1.0039700624705186;0.9946975282509184;0.9879577445460704;0.983732571761119;0.9811895876384789;0.9911810329378894;0.9809153979920753;0.9731817272375144;0.9680069975021205;0.9654126454022941
75;1.0;1.0;1.0033840197390527;1.0033840197390527;0.9938209834939894;0.9868625857861799;0.9824915303617255;0.9798796777421044;0.9901867475502831;0.9795904917733257;0.971614755803471;0.9662780257338446;0.963597632918377
76;1.0;1.0;1.0028044536876994;1.0028044536876994;0.9929693194308371;0.9857966284011035;0.9812793526950804;0.9785841345305373;0.989207879167041;0.9782995219666246;0.9700812524943339;0.9645870524051406;0.9618301644748217
77;1.0;1.0;1.002346786725148;1.002346786725148;0.9922906039630107;0.9849408796575367;0.9803197257450119;0.9775648405934184;0.9884523146801002;0.9773097352883022;0.9689172451757565;0.9633144991320967;0.9604910230865704
78;1.0;1.0;1.0019738610382216;1.0019738610382216;0.9916777716090435;0.9841509405627231;0.9794067676500146;0.976587417704945;0.9879015934591386;0.9766109900637542;0.9681104393923098;0.9624256631803378;0.9595659351494858
79;1.0;1.0;1.0021375253005118;1.0021375253005118;0.9919549877672257;0.9845136862919492;0.9798266527361479;0.9770505018550992;0.9881356693840118;0.976901690932516;0.9684341449406791;0.9627536746047466;0.959903422905922
80;1.0;1.0;1.0023269833654125;1.0023269833654125;0.992238415190888;0.9848583830176628;0.980213829908928;0.977461533618647;0.9884420568985902;0.9773109112864455;0.9689221653199077;0.9633057583795813;0.9604803084057565
81;1.0;1.0;1.0027897753882458;1.0027897753882458;0.9929328262572905;0.9857425531146967;0.9812214817846658;0.9785267271391069;0.9891965964412534;0.9783004946714248;0.9700938317355051;0.9646009157780766;0.9618349400722952
82;1.0;1.0;1.003199815595566;1.003199815595566;0.9935536796284068;0.9865185375685832;0.9821057392530957;0.9794536888452046;0.989867887865016;0.9791909033190452;0.9711603656274437;0.9657998766414861;0.9631124327068905
83;1.0;1.0;1.0035833490191322;1.0035833490191322;0.9941426480313388;0.9872609863115747;0.9829585619908793;0.9803693688284361;0.9904970718144056;0.9800132316739656;0.9721463162382452;0.9668904820265433;0.9642579120159042
84;1.0;1.0;1.0039163385178984;1.0039163385178984;0.9946365560108658;0.9878783440752434;0.983651951436824;0.9811011656915319;0.9910686052981952;0.9807616105100847;0.9730279974334525;0.9678613594549763;0.9652734854381331
85;1.0;1.0;1.0042054642537583;1.0042054642537583;0.9950780368471218;0.9884309642802399;0.9842882342629946;0.9817796527658603;0.9915570874727123;0.9814124728914208;0.9737988242039703;0.9687044129858853;0.9661551524517523
86;1.0;1.0;1.0044959521046988;1.0044959521046988;0.9955399736813731;0.9890230970954086;0.9849640805019686;0.9824977443884669;0.9920364112522754;0.982043746626152;0.9745302379723766;0.9695028328521005;0.9669871447799262
87;1.0;1.0;1.0047384226566654;1.0047384226566654;0.995907741163043;0.9894792598248022;0.985485540495561;0.9830521523821474;0.9924562847293985;0.9826083773799099;0.9752111687958059;0.9702663902810219;0.9677896820901465
88;1.0;1.0;1.0049529345664319;1.0049529345664319;0.996228017365901;0.9898779598634182;0.9859444656977641;0.9835438347505698;0.9928369882639235;0.9831180692637452;0.9758120774224843;0.9709251222285625;0.9684822179074066
89;1.0;1.0;1.004896834519315;1.004896834519315;0.9961463217923701;0.9897793494115741;0.9858282504107039;0.9834187477623927;0.9927355964341599;0.9829754919248651;0.9756372967794893;0.970736829786184;0.9682895732053385
90;1.0;1.0;1.0048117122376856;1.0048117122376856;0.9960256654309009;0.989631949277256;0.9856582729394838;0.9832397633821349;0.9925797031709424;0.9827578317060803;0.9753670759239412;0.9704234219229672;0.9679569473388674
91;1.0;1.0;1.0044405651882218;1.0044405651882218;0.9954565140998678;0.9889161485902689;0.9848383005138712;0.982367237020767;0.9919418976388324;0.9819053510794992;0.9743527848741812;0.9693008603160278;0.9667753076009393
92;1.0;1.0;1.0040703182652075;1.0040703182652075;0.994887923570974;0.988195934521037;0.9840184911357002;0.9814947800257768;0.9913146629383196;0.9810778617623921;0.9733731495991061;0.9682226315797483;0.9656428354001739
93;1.0;1.0;1.0041876385243547;1.0041876385243547;0.9950604969882536;0.9884136322908249;0.984266298790655;0.9817577843560786;0.9915191374985847;0.9813544166832137;0.973706429098311;0.9685922517938665;0.966028242883376
94;1.0;1.0;1.00429515743532;1.00429515743532;0.995227900146544;0.9886261014533341;0.9845088397623671;0.9820155003666516;0.9916987166138153;0.9815958003863672;0.9739896155867638;0.9689066260836587;0.9663582453241207
